time(sec),GPU0_L0,GPU0_L1,GPU0_L2,GPU0_L3,GPU1_L0,GPU1_L1,GPU1_L2,GPU1_L3,GPU2_L0,GPU2_L1,GPU2_L2,GPU2_L3,GPU2_L4,GPU3_L0,GPU3_L1,GPU3_L2,GPU3_L3,GPU3_L4
83.823762,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.827353,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.830935,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.834518,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.838095,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.841665,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.845260,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.848855,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.852445,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.856016,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.859601,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.863174,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.866756,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.870349,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.873939,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.877499,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.881088,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.884665,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.888248,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.891819,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.895404,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.898993,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.902563,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.906143,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.909718,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.913295,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.916866,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.920454,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.924021,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.927610,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.931295,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.934881,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.938457,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.942039,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.945616,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.949193,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.952773,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.956345,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.959930,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.963503,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.967095,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.970686,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.974272,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.977840,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.981420,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.984994,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.988588,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.992157,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.995748,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.999343,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.002912,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.006499,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.010094,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.013669,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.017227,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.020816,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.024388,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.027983,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.031566,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.035168,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.038741,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.042322,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.045909,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.049495,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.053071,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.056641,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.060231,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.063801,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.067384,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.070974,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.074572,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.078150,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.081736,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.085300,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.088895,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.092464,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.096048,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.099636,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.103204,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.106793,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.110388,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.113977,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.117533,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.121119,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.124690,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.128287,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.131883,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.135466,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.139035,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.142614,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.146200,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.149628,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.153186,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.156759,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.160352,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.163920,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.167501,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.171088,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.174674,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.178243,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.181831,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.185389,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.188974,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.192545,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.196136,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.199716,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.203283,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.206872,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.210458,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.214037,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.217592,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.221164,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.224756,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.228345,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.231931,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.235527,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.239097,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.242678,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.246262,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.249854,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.253408,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.256982,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.260575,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.264147,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.267737,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.271325,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.274908,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.278480,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.282076,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.285630,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.289208,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.292781,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.296369,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.300180,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.303745,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.307330,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.310914,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.314500,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.318070,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.321639,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.325191,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.328774,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.332360,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.335948,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.339517,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.343103,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.346686,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.350312,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.353893,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.357453,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.361033,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.364602,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.368197,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.371781,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.375364,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.378937,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.382534,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.386106,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.389684,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.393240,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.396824,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.400404,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.403970,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.407555,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.411155,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.414742,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.418315,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.421894,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.425448,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.429041,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.432628,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.436205,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.439776,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.443359,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.446943,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.450536,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.454110,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.457674,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.461244,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.464810,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.468406,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.471991,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.475578,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.479149,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.482739,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.486534,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.490125,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.493683,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.497252,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.500846,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.504415,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.507997,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.511579,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.515166,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.518737,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.522317,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.525886,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.529458,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.533040,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.536627,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.540204,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.543788,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.547375,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.550969,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.554538,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.558111,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.561679,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.565233,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.568821,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.572404,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.575986,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.579558,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.583147,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.586725,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.590317,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.593880,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.597456,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.601056,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.604630,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.608218,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.611797,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.615383,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.618954,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.622535,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.626104,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.629688,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.633258,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.636839,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.640410,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.643989,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.647571,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.651162,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.654729,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.658305,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.661887,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.665441,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.669026,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.672615,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.676209,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.679777,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.683366,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.687189,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.690781,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.694349,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.697935,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.701503,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.705068,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.708654,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.712238,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.715822,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.719389,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.722985,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.726551,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.730150,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.733721,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.737287,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.740857,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.744437,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.748023,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.751611,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.755180,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.758755,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.762341,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.765906,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.769478,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.773061,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.776649,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.780217,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.783802,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.787631,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.791227,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.794796,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.798387,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.801973,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.805528,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.809112,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.812700,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.816284,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.819852,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.823442,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.827008,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.830611,120566692,241132964,241132964,120566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
